,SEGMENTO,SEGMENTO_II,SUBSEGMENTO,TIPO,TIPO_II,SUBTIPO,SUBTIPO_II,INGREDIENTES,SABOR,PRESENTACION,ENVASE,RECURSO,UNIDADES_EN_000
9514,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,3656,0.0
9515,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,4365,0.0
9516,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,49,0.0
9517,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,5004,0.1
9518,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,5315,0.0
9519,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,5365,6.500000000000001
9520,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,5777,0.0
9521,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,5887,0.6000000000000001
9522,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,7777,0.0
9523,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,815,0.0
9524,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,8194,0.0
9525,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,8473,0.0
9526,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,INDIVIDUAL,SIN ENVASE,9153,0.0
9527,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 2 A 5,SIN ENVASE,100,89.0
9528,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 2 A 5,SIN ENVASE,121,2.8000000000000003
9529,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 2 A 5,SIN ENVASE,1600,109.3
9530,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 2 A 5,SIN ENVASE,224,3.6
9531,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 2 A 5,SIN ENVASE,4,0.0
9532,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 2 A 5,SIN ENVASE,5150,0.0
9533,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 2 A 5,SIN ENVASE,6008,8.2
9534,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 6 A 11,SIN ENVASE,1600,440.1
9535,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 6 A 11,SIN ENVASE,2,0.6000000000000001
9536,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 6 A 11,SIN ENVASE,2430,0.0
9537,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 6 A 11,SIN ENVASE,300,55.4
9538,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 6 A 11,SIN ENVASE,3000,0.0
9539,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 6 A 11,SIN ENVASE,4,15.399999999999999
9540,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE,PACK DE 6 A 11,SIN ENVASE,5844,0.1
9541,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE  CHOCOLATE,PACK DE 2 A 5,SIN ENVASE,100,44.4
9542,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,1600,72.8
9543,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,1921,0.0
9544,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,3876,0.1
9545,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,4982,1.3
9546,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,5,5.6000000000000005
9547,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,5192,0.1
9548,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,5887,0.4
9549,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,8766,0.0
9550,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,INDIVIDUAL,SIN ENVASE,9826,0.2
9551,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,PACK DE 2 A 5,SIN ENVASE,301,246.0
9552,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CHOCOLATE,PACK DE 2 A 5,SIN ENVASE,5844,0.0
9553,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CREMA DE CACAHUATE,PACK DE 6 A 11,SIN ENVASE,1862,3.9000000000000004
9554,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CACAHUATE Y CREMA DE CACAHUATE,PACK DE 6 A 11,SIN ENVASE,6270,0.0
9555,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAFE,INDIVIDUAL,SIN ENVASE,300,24.4
9556,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAFE,INDIVIDUAL,SIN ENVASE,46,0.0
9557,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAFE,INDIVIDUAL,SIN ENVASE,9153,0.0
9558,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAFE,PACK DE 2 A 5,SIN ENVASE,105,1.3
9559,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAKE,PACK DE 6 A 11,SIN ENVASE,1,1.7
9560,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAKE,PACK DE 6 A 11,SIN ENVASE,1600,104.2
9561,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,INDIVIDUAL,SIN ENVASE,2299,1.2000000000000002
9562,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,INDIVIDUAL,SIN ENVASE,2926,0.0
9563,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,INDIVIDUAL,SIN ENVASE,4749,0.0
9564,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,INDIVIDUAL,SIN ENVASE,5988,0.0
9565,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,INDIVIDUAL,SIN ENVASE,6012,0.0
9566,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,PACK DE 12 O MAS,SIN ENVASE,3800,18.8
9567,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,PACK DE 2 A 5,SIN ENVASE,259,0.7000000000000001
9568,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,SIN PRESENTACION,FRASCO,3332,0.608
9569,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CALABAZA,SIN PRESENTACION,FRASCO,546,0.001
9570,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAMU CAMU,SIN PRESENTACION,FRASCO,302,0.085
9571,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,INDIVIDUAL,SIN ENVASE,3,0.4
9572,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,INDIVIDUAL,SIN ENVASE,3800,11.5
9573,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,INDIVIDUAL,SIN ENVASE,3810,3.2
9574,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,INDIVIDUAL,SIN ENVASE,8102,0.30000000000000004
9575,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 12 O MAS,SIN ENVASE,3810,0.0
9576,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 12 O MAS,SIN ENVASE,8102,0.0
9577,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 2 A 5,SIN ENVASE,3800,0.1
9578,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 2 A 5,SIN ENVASE,5,0.0
9579,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 6 A 11,SIN ENVASE,100,0.0
9580,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 6 A 11,SIN ENVASE,1600,194.9
9581,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 6 A 11,SIN ENVASE,2,5.7
9582,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 6 A 11,SIN ENVASE,3070,0.0
9583,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 6 A 11,SIN ENVASE,3800,106.6
9584,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA,PACK DE 6 A 11,SIN ENVASE,4,4.9
9585,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CANELA Y PASAS,PACK DE 2 A 5,SIN ENVASE,3000,0.0
9586,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CAPUCCINO,PACK DE 6 A 11,SIN ENVASE,100,0.0
9587,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,INDIVIDUAL,SIN ENVASE,2562,0.0
9588,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,INDIVIDUAL,SIN ENVASE,3656,0.0
9589,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,INDIVIDUAL,SIN ENVASE,3856,0.0
9590,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,INDIVIDUAL,SIN ENVASE,5365,0.2
9591,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,INDIVIDUAL,SIN ENVASE,5625,0.0
9592,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,INDIVIDUAL,SIN ENVASE,8884,0.0
9593,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,INDIVIDUAL,SIN ENVASE,9153,0.0
9594,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,PACK DE 2 A 5,SIN ENVASE,1600,127.2
9595,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,PACK DE 2 A 5,SIN ENVASE,2562,0.0
9596,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,PACK DE 2 A 5,SIN ENVASE,302,0.0
9597,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,PACK DE 2 A 5,SIN ENVASE,3800,0.0
9598,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,PACK DE 2 A 5,SIN ENVASE,4,0.8
9599,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,PACK DE 6 A 11,SIN ENVASE,105,0.0
9600,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO,PACK DE 6 A 11,SIN ENVASE,2,0.0
9601,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO Y CANELA,INDIVIDUAL,SIN ENVASE,100,0.0
9602,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CARAMELO Y CANELA,PACK DE 2 A 5,SIN ENVASE,100,209.6
9603,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,INDIVIDUAL,SIN ENVASE,1081,0.0
9604,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,INDIVIDUAL,SIN ENVASE,173,0.0
9605,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,INDIVIDUAL,SIN ENVASE,5017,0.0
9606,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,INDIVIDUAL,SIN ENVASE,5733,0.0
9607,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,PACK DE 2 A 5,SIN ENVASE,224,0.0
9608,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,PACK DE 2 A 5,SIN ENVASE,3800,0.0
9609,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,PACK DE 2 A 5,SIN ENVASE,5028,0.0
9610,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,PACK DE 6 A 11,SIN ENVASE,2,5.7
9611,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,PACK DE 6 A 11,SIN ENVASE,3070,0.0
9612,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,PACK DE 6 A 11,SIN ENVASE,3800,100.3
9613,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,100,0.085
9614,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,1009,1.209
9615,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,1013,1.747
9616,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,111,0.006
9617,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,1300,0.024
9618,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,1427,31.919
9619,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,2750,0.001
9620,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,301,2.292
9621,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,3332,1.084
9622,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SIN TIPO,SIN TIPO II,SIN SUBTIPO,SIN SUBTIPO II,SIN INGREDIENTES,CEREZA,SIN PRESENTACION,FRASCO,374,0.49500000000000005
